,occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,age
164572,1173545,occ,,,151300,Brachyoxylon,genus,279039.0,Aptian,,125.0,113.0,48265,-69.09639,-48.509724,120.0
164576,1173673,occ,,,103273,Metabuprestium ichbogdoense,species,279187.0,Aptian,,125.0,113.0,48305,100.68,46.099998,120.0
164583,1173853,occ,,,122556,Megapsychoda araripina,species,279214.0,Late Aptian,,122.46,112.03,48318,-39.700001,-7.125,120.0
164589,1173900,occ,,,151357,Homopterulum,genus,205921.0,Early Cretaceous,,145.0,100.5,48335,7.6,52.0,120.0
164852,1175951,occ,,,151519,Rhipidoblattina fuxinensis,species,243497.0,Aptian,,125.0,113.0,42533,121.514999,42.285,120.0
164853,1175953,occ,,,106313,Mesostaphylinus laiyangensis,species,279690.0,Aptian,,125.0,113.0,48422,120.669998,36.775002,120.0
164854,1175954,occ,,,106313,Laostaphylinus nigritellus,species,279692.0,Aptian,,125.0,113.0,48422,120.669998,36.775002,120.0
164855,1175955,occ,,,106313,Laostaphylinus fuscus,species,279693.0,Aptian,,125.0,113.0,48422,120.669998,36.775002,120.0
164856,1175956,occ,,,106313,Eubaissodes completus,species,279695.0,Aptian,,125.0,113.0,48423,120.669998,36.775002,120.0
164857,1175957,occ,,,106313,Angarosphex strigosus,species,279697.0,Aptian,,125.0,113.0,48423,120.669998,36.775002,120.0
164858,1175961,occ,,,151521,Sinaeschnidia heishankowense,species,179228.0,Aptian,,125.0,113.0,48426,120.019997,41.560001,120.0
164861,1175965,occ,,,151525,Mesolygaeus laiyangensis,species,237758.0,Aptian,,125.0,113.0,42533,119.739998,41.139999,120.0
164862,1175976,occ,,,151534,Notocupes validus,species,243606.0,Aptian,,125.0,113.0,42533,119.214996,41.189999,120.0
164865,1175979,occ,,,151536,Coptoclava longipoda,species,188354.0,Aptian,,125.0,113.0,42533,119.739998,41.139999,120.0
164866,1175980,occ,,,151536,Chironomaptera gregaria,species,237751.0,Aptian,,125.0,113.0,42533,119.739998,41.139999,120.0
164867,1175981,occ,,,151536,Liauningius robustus,species,243510.0,Aptian,,125.0,113.0,42533,119.739998,41.139999,120.0
164868,1175982,occ,,,151537,Chironomaptera gregaria,species,237751.0,Aptian,,125.0,113.0,42533,119.739998,41.139999,120.0
164869,1175983,occ,,,151538,Notocupes,genus,153449.0,Aptian,,125.0,113.0,42533,119.675003,40.994999,120.0
164879,1176035,occ,,,119498,Palaeosabatinca zherichini,species,279744.0,Aptian,,125.0,113.0,48438,112.089996,53.299999,120.0
164886,1176055,occ,,,105969,Tettaboilus pulcher,species,279765.0,Aptian,,125.0,113.0,48440,112.089996,53.299999,120.0
164887,1176056,occ,,,105536,Haglotettigonia egregia,species,279766.0,Aptian,,125.0,113.0,48440,112.089996,53.299999,120.0
164888,1176076,occ,,,151556,Siberioperla longipes,species,279781.0,Aptian,,125.0,113.0,48441,107.5,46.25,120.0
164893,1176083,occ,,,151560,Uroperla lacerata,species,279788.0,Aptian,,125.0,113.0,48441,92.272499,48.445831,120.0
164894,1176084,occ,,,126001,Uroperla karabonensis,species,279789.0,Aptian,,125.0,113.0,48441,119.550003,51.32,120.0
164899,1176178,occ,,,126000,Accretonemoura grata,species,279874.0,Aptian,,125.0,113.0,48441,112.089996,53.299999,120.0
164900,1176180,occ,,,105536,Baissoleuctra irinae,species,279881.0,Aptian,,125.0,113.0,48441,112.089996,53.299999,120.0
164901,1176181,occ,,,105536,Baissoleuctra sparsa,species,279882.0,Aptian,,125.0,113.0,48441,112.089996,53.299999,120.0
164902,1176216,occ,,,105536,Eoxyela sibirica,species,279932.0,Aptian,,125.0,113.0,48442,112.089996,53.299999,120.0
164903,1176217,occ,,,105536,Vitimilarva paradoxa,species,279942.0,Aptian,,125.0,113.0,48442,112.089996,53.299999,120.0
164904,1176218,occ,,,113403,Baissoxyela tarsalis,species,279938.0,Aptian,,125.0,113.0,48442,112.089996,53.299999,120.0
164914,1176397,occ,,,151590,Lygaeidae,family,179832.0,Aptian,,125.0,113.0,48450,106.919998,44.115002,120.0
164915,1176398,occ,,,151591,Lygaeidae,family,179832.0,Aptian,,125.0,113.0,48450,106.919998,44.115002,120.0
164916,1176399,occ,,,151592,Pentatomidae,family,71388.0,Aptian,,125.0,113.0,48450,106.919998,44.115002,120.0
164917,1176400,occ,,,151593,Mesolygaeus laiyangensis,species,237758.0,Aptian,,125.0,113.0,48450,106.93,44.112,120.0
164918,1176401,occ,,,151593,Membracoidea,superfamily,178677.0,Aptian,,125.0,113.0,48450,106.93,44.112,120.0
164919,1176402,occ,,,151594,Lygaeidae,family,179832.0,Aptian,,125.0,113.0,48450,106.93,44.112,120.0
164920,1176403,occ,,,151594,Mesolygaeus laiyangensis,species,237758.0,Aptian,,125.0,113.0,48450,106.93,44.112,120.0
164921,1176404,occ,,,151595,Membracoidea,superfamily,178677.0,Aptian,,125.0,113.0,48450,106.93,44.112,120.0
164922,1176405,occ,,,151591,Coptoclavella elegans,species,279992.0,Aptian,,125.0,113.0,48451,106.919998,44.115002,120.0
164923,1176406,occ,,,151591,Coptoclavella minor,species,279993.0,Aptian,,125.0,113.0,48451,106.919998,44.115002,120.0
164924,1176407,occ,,,151591,Karadromeus gobiensis,species,279994.0,Aptian,,125.0,113.0,48451,106.919998,44.115002,120.0
164925,1176408,occ,,,151591,Ochtebiites manlaicus,species,279996.0,Aptian,,125.0,113.0,48451,106.919998,44.115002,120.0
164926,1176409,occ,,,151591,Polyphaga,suborder,69199.0,Aptian,,125.0,113.0,48451,106.919998,44.115002,120.0
164927,1176410,occ,,,151596,Coptoclavella elegans,species,279992.0,Aptian,,125.0,113.0,48451,106.919998,44.115002,120.0
164928,1176411,occ,,,151596,Cordorabus vittatus,species,279995.0,Aptian,,125.0,113.0,48451,106.919998,44.115002,120.0
164929,1176412,occ,,,151596,Adephaga,suborder,69177.0,Aptian,,125.0,113.0,48451,106.919998,44.115002,120.0
164930,1176413,occ,,,151594,Coptoclavella elegans,species,279992.0,Aptian,,125.0,113.0,48452,106.93,44.112,120.0
164931,1176414,occ,,,151594,Megalymma rohdendorfi,species,279999.0,Aptian,,125.0,113.0,48452,106.93,44.112,120.0
164932,1176415,occ,,,151590,Megalymma rohdendorfi,species,279999.0,Aptian,,125.0,113.0,48452,106.919998,44.115002,120.0
164933,1176416,occ,,,151591,Megalymma gigantea,species,279998.0,Aptian,,125.0,113.0,48452,106.919998,44.115002,120.0
164934,1176417,occ,,,151591,Megalymma rohdendorfi,species,279999.0,Aptian,,125.0,113.0,48452,106.919998,44.115002,120.0
164935,1176418,occ,,,151596,Megalymma rohdendorfi,species,279999.0,Aptian,,125.0,113.0,48452,106.919998,44.115002,120.0
164936,1176419,occ,,IF,151591,Folindusia manlaica,species,280002.0,Aptian,,125.0,113.0,48453,106.919998,44.115002,120.0
164937,1176420,occ,,IF,151597,Terrindusia laxa,species,280000.0,Aptian,,125.0,113.0,48453,106.93,44.112,120.0
164938,1176421,occ,,IF,151598,Terrindusia fluvialis,species,280001.0,Aptian,,125.0,113.0,48453,107.18,44.099998,120.0
164939,1176422,occ,,,105796,Chironomaptera gobiensis,species,251739.0,Aptian,,125.0,113.0,48454,101.839996,45.389999,120.0
164940,1176423,occ,,,151591,Chironomaptera gregaria,species,237751.0,Aptian,,125.0,113.0,48454,106.919998,44.115002,120.0
164941,1176424,occ,,,151592,Chironomaptera vesca,species,251741.0,Aptian,,125.0,113.0,48454,106.919998,44.115002,120.0
164942,1176425,occ,,,151595,Chironomaptera vesca,species,251741.0,Aptian,,125.0,113.0,48454,106.93,44.112,120.0
164943,1176426,occ,,,151599,Chironomaptera vesca,species,251741.0,Aptian,,125.0,113.0,48454,106.93,44.112,120.0
164944,1176427,occ,,,151594,Manlayamyia litorina,species,280003.0,Aptian,,125.0,113.0,48454,106.93,44.112,120.0
164945,1176428,occ,,,151600,Manlaya mongolica,species,280004.0,Aptian,,125.0,113.0,48455,106.919998,44.115002,120.0
164946,1176429,occ,,,151600,Chironomaptera gregaria,species,237751.0,Aptian,,125.0,113.0,48454,106.919998,44.115002,120.0
165005,1176515,occ,,,151611,Nerinea,genus,12144.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165006,1176516,occ,,,151611,Nerinea,genus,12144.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165007,1176517,occ,,,151611,Tylostoma (Tylostoma),subgenus,441884.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165008,1176518,occ,,,151611,Pyrazus,genus,10393.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165009,1176519,occ,,,151611,Pyrazus,genus,10393.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165010,1176520,occ,,,151611,Globicornis (Pseudomesalia),subgenus,120612.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165011,1176521,occ,,,151611,Torquesia,genus,10593.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165012,1176522,occ,,,151611,Ceratostreon flabellatum,species,354068.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165013,1176523,occ,,,151611,Nucula (Nucula),subgenus,85589.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165014,1176524,occ,,,151611,Maghrebella,genus,17869.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165015,1176525,occ,,,151612,Chondrodonta,genus,16550.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165016,1176526,occ,,,151613,Epistreptophyllum,genus,6423.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165017,1176527,occ,,,151613,Epistreptophyllum,genus,6423.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165018,1176528,occ,,,151613,Trochosmilia,genus,6951.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165019,1176529,occ,,,151613,Mixastraea,genus,6618.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165020,1176530,occ,,,151613,Paracycloseris,genus,96097.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165021,1176531,occ,,,151613,Montlivaltia,genus,6627.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165022,1176532,occ,,,151613,Nerinea,genus,12144.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165023,1176533,occ,,,151613,Nerinea,genus,12144.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165024,1176534,occ,,,151613,Tylostoma (Tylostoma),subgenus,441884.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165025,1176535,occ,,,151613,Pyrazus,genus,10393.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165026,1176536,occ,,,151613,Pyrazus,genus,10393.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165027,1176537,occ,,,151613,Globicornis (Pseudomesalia),subgenus,120612.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165028,1176538,occ,,,151613,Pseudomesalia deserti,species,323131.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165029,1176539,occ,,,151613,Ampullina (Ampullina),subgenus,112212.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165030,1176540,occ,,,151613,Diastoma,genus,9754.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165031,1176541,occ,,,151613,Ceratostreon flabellatum,species,354068.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165032,1176542,occ,,,151613,Nucula (Nucula),subgenus,85589.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165033,1176543,occ,,,151613,Trigonia undulatocostata,species,323262.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165034,1176544,occ,,,151613,Pterotrigonia (Scabrotrigonia) scabra,species,353358.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165035,1176545,occ,,,151613,Idonearca orientalis,species,323274.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165036,1176546,occ,,,151613,Corbula,genus,18441.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165037,1176547,occ,,,151613,Hemiaster,genus,33391.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165038,1176548,occ,,,151613,Coenholectypus,genus,53904.0,Late Aptian,,122.46,112.03,48461,33.599998,30.816668,120.0
165089,1176793,occ,,,126001,Archegocimicidae,family,181221.0,Aptian,,125.0,113.0,48466,119.550003,51.32,120.0
165091,1176795,occ,,,151646,Aphanocoris turgensis,species,280128.0,Early Aptian,,125.45,122.46,48466,99.349998,51.349998,120.0
165092,1176796,occ,,,151647,Aphanocoris turgensis,species,280128.0,Early Aptian,,125.45,122.46,48466,99.349998,51.349998,120.0
165093,1176797,occ,,,151648,Aphanocoris turgensis,species,280128.0,Early Aptian,,125.45,122.46,48466,99.349998,51.349998,120.0
165094,1176798,occ,,,151649,Aphanocoris turgensis,species,280128.0,Early Aptian,,125.45,122.46,48466,99.349998,51.349998,120.0
165095,1176799,occ,,,151650,Aphanocoris turgensis,species,280128.0,Early Aptian,,125.45,122.46,48466,99.349998,51.349998,120.0
165096,1176800,occ,,,151645,Positocoris sibiricus,species,280116.0,Early Aptian,,125.45,122.46,48466,118.864998,51.919998,120.0
165097,1176801,occ,,,151644,Corienta transbaicalica,species,280114.0,Early Aptian,,125.45,122.46,48466,118.864998,51.919998,120.0
165098,1176802,occ,,,119499,Eoanthocoris cretaceus,species,280110.0,Early Aptian,,125.45,122.46,48466,116.190002,50.830002,120.0
165099,1176803,occ,,,119499,Cimicoidea,superfamily,210280.0,Early Aptian,,125.45,122.46,48466,116.190002,50.830002,120.0
165100,1176804,occ,,,119499,Corienta transbaicalica,species,280114.0,Early Aptian,,125.45,122.46,48466,116.190002,50.830002,120.0
165101,1176805,occ,,,119499,Positocoris sibiricus,species,280116.0,Early Aptian,,125.45,122.46,48466,116.190002,50.830002,120.0
165102,1176806,occ,,,119499,Positocoris angustus,species,280117.0,Early Aptian,,125.45,122.46,48466,116.190002,50.830002,120.0
165103,1176807,occ,,,119499,Positocoris intermedius,species,280118.0,Early Aptian,,125.45,122.46,48466,116.190002,50.830002,120.0
165104,1176808,occ,,,119499,Positocoris minimus,species,280120.0,Early Aptian,,125.45,122.46,48466,116.190002,50.830002,120.0
165105,1176809,occ,,,119499,Pronotaphanus minor,species,280122.0,Early Aptian,,125.45,122.46,48466,116.190002,50.830002,120.0
165106,1176810,occ,,,119499,Aphanocoris turgensis,species,280128.0,Early Aptian,,125.45,122.46,48466,116.190002,50.830002,120.0
165107,1176811,occ,,,119499,Aphanocoris porrectus,species,280129.0,Early Aptian,,125.45,122.46,48466,116.190002,50.830002,120.0
165108,1176812,occ,,,119499,Aphanocoris femoratus,species,280130.0,Early Aptian,,125.45,122.46,48466,116.190002,50.830002,120.0
165109,1176813,occ,,,119499,Aphanocoris parallelus,species,280131.0,Early Aptian,,125.45,122.46,48466,116.190002,50.830002,120.0
165110,1176814,occ,,,119499,Alydidae,family,208566.0,Early Aptian,,125.45,122.46,48466,116.190002,50.830002,120.0
165111,1176815,occ,,,114316,Archegocimicidae,family,181221.0,Early Aptian,,125.45,122.46,48466,117.779999,52.959999,120.0
165112,1176816,occ,,,114316,Cymocoris humeralis,species,280112.0,Early Aptian,,125.45,122.46,48466,117.779999,52.959999,120.0
165113,1176817,occ,,,114316,Positocoris longirostris,species,280119.0,Early Aptian,,125.45,122.46,48466,117.779999,52.959999,120.0
165114,1176818,occ,,,114316,Takshania implicata,species,280124.0,Early Aptian,,125.45,122.46,48466,117.779999,52.959999,120.0
165115,1176819,occ,,,114316,Takshania modesta,species,280125.0,Early Aptian,,125.45,122.46,48466,117.779999,52.959999,120.0
165116,1176820,occ,,,114316,Takshania transversalis,species,280126.0,Early Aptian,,125.45,122.46,48466,117.779999,52.959999,120.0
165117,1176821,occ,,,114316,Aphanocoris turgensis,species,280128.0,Early Aptian,,125.45,122.46,48466,117.779999,52.959999,120.0
165118,1176822,occ,,,114316,Aphanocoris porrectus,species,280129.0,Early Aptian,,125.45,122.46,48466,117.779999,52.959999,120.0
165119,1176823,occ,,,114316,Aphanocoris femoratus,species,280130.0,Early Aptian,,125.45,122.46,48466,117.779999,52.959999,120.0
165120,1176824,occ,,,114316,Aphanocoris parallelus,species,280131.0,Early Aptian,,125.45,122.46,48466,117.779999,52.959999,120.0
165121,1176825,occ,,,114316,Alydidae,family,208566.0,Early Aptian,,125.45,122.46,48466,117.779999,52.959999,120.0
165122,1176826,occ,,,114316,Coreoidea,superfamily,176444.0,Early Aptian,,125.45,122.46,48466,117.779999,52.959999,120.0
165123,1176827,occ,,,124811,Eoanthocoris ghidarinus,species,280111.0,Aptian,,125.0,113.0,48466,119.610001,51.310001,120.0
165124,1176828,occ,,,124811,Corienta transbaicalica,species,280114.0,Aptian,,125.0,113.0,48466,119.610001,51.310001,120.0
165125,1176829,occ,,,124811,Positocoris sibiricus,species,280116.0,Aptian,,125.0,113.0,48466,119.610001,51.310001,120.0
165126,1176830,occ,,,124811,Takshania implicata,species,280124.0,Aptian,,125.0,113.0,48466,119.610001,51.310001,120.0
165127,1176831,occ,,,124811,Aphanocoris turgensis,species,280128.0,Aptian,,125.0,113.0,48466,119.610001,51.310001,120.0
165128,1176832,occ,,,124811,Aphanocoris femoratus,species,280130.0,Aptian,,125.0,113.0,48466,119.610001,51.310001,120.0
165129,1176833,occ,,,124811,Coreoidea,superfamily,176444.0,Aptian,,125.0,113.0,48466,119.610001,51.310001,120.0
165135,1176839,occ,,,151651,Alydidae,family,208566.0,Early Aptian,,125.45,122.46,48466,118.695,51.34,120.0
165136,1176842,occ,,,138072,Onokhoius dubius,species,280146.0,Aptian,,125.0,113.0,48467,116.82,51.625,120.0
165139,1176847,occ,,,114316,Undatoma undurgensis,species,280140.0,Early Aptian,,125.45,122.46,48467,117.779999,52.959999,120.0
165140,1176848,occ,,,114316,Undatoma taksha,species,280141.0,Early Aptian,,125.45,122.46,48467,117.779999,52.959999,120.0
165141,1176849,occ,,,114316,Vespina,suborder,216331.0,Early Aptian,,125.45,122.46,48467,117.779999,52.959999,120.0
165142,1176850,occ,,,124811,Cretobethylellus lucidus,species,280174.0,Aptian,,125.0,113.0,48467,119.610001,51.310001,120.0
165143,1176851,occ,,,124811,Vespina,suborder,216331.0,Aptian,,125.0,113.0,48467,119.610001,51.310001,120.0
165144,1176852,occ,,,126001,Neocleistogaster micrura,species,280150.0,Aptian,,125.0,113.0,48467,119.550003,51.32,120.0
165145,1176853,occ,,,126001,Westratia curtipes,species,280154.0,Aptian,,125.0,113.0,48467,119.550003,51.32,120.0
165146,1176854,occ,,,126001,Manlaya ghidarina,species,280155.0,Aptian,,125.0,113.0,48467,119.550003,51.32,120.0
165147,1176855,occ,,,126001,Vespina,suborder,216331.0,Aptian,,125.0,113.0,48467,119.550003,51.32,120.0
165148,1176856,occ,,,119499,Anthoxyela turgensis,species,280135.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165149,1176857,occ,,,119499,Dahurotoma robusta,species,280139.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165150,1176858,occ,,,119499,Turgidontes magnus,species,280145.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165151,1176859,occ,,,119499,Eosyntexis senilis,species,280147.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165152,1176860,occ,,,119499,Crephanogaster femorata,species,280148.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165153,1176861,occ,,,119499,Leptocleistogaster turgensis,species,280149.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165154,1176862,occ,,,119499,Turgonalus minor,species,280151.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165155,1176863,occ,,,119499,Cretocleistogaster hyperura,species,280153.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165156,1176864,occ,,,119499,Manlaya pachyura,species,280156.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165157,1176865,occ,,,119499,Byrkicola antennatus,species,280158.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165158,1176866,occ,,,119499,Auliserphus cretaceus,species,280160.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165159,1176867,occ,,,119499,Turgoserphus sphenogaster,species,280162.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165160,1176868,occ,,,119499,Mesoropronia byrka,species,280166.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165161,1176869,occ,,,119499,Protocyrtus turgensis,species,280167.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165162,1176870,occ,,,119499,Conohelorus stenocerus,species,280169.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165163,1176871,occ,,,119499,Obconohelorus obconicus,species,280171.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165164,1176872,occ,,,119499,Praeichneumon transbaicalicus,species,280172.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165165,1176873,occ,,,119499,Dahurochrysis veta,species,280176.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165166,1176874,occ,,,119499,Angarosphex niger,species,280177.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165167,1176875,occ,,,119499,Vespoidea,superfamily,179715.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165168,1176876,occ,,,119499,Aculeata,unranked clade,179785.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165169,1176877,occ,,,119499,Vespina,suborder,216331.0,Early Aptian,,125.45,122.46,48467,116.190002,50.830002,120.0
165411,1178627,occ,,,122553,Cordulagomphus fenestratus,species,178660.0,Late Aptian,,122.46,112.03,48504,-39.700001,-7.125,120.0
165414,1178690,occ,,,151876,Rhipidoblattina decoris,species,271137.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165415,1178691,occ,,,151876,Rhipidoblattina magna,species,280514.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165416,1178692,occ,,,151876,Basiblattina conformis,species,280516.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165417,1178693,occ,,,151876,Geosoma prodromum,species,280518.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165418,1178694,occ,,,151876,Yanbianella simplex,species,280520.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165419,1178695,occ,,,151876,Cristocorixa dalaziensis,species,280521.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165420,1178696,occ,,,151876,Ensicupes obtusus,species,280523.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165421,1178697,occ,,,151876,Catinius ovatus,species,280524.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165422,1178698,occ,,,151876,Catinius artus,species,280525.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165423,1178699,occ,,,151876,Coptoclava longipoda,species,188354.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165424,1178700,occ,,,151876,Coleoptera,order,69148.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165425,1178701,occ,,,151876,Protorabus minisculus,species,280527.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165426,1178702,occ,,,151876,Conjunctia longa,species,280528.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165427,1178703,occ,,,151876,Geotrupoides saxosus,species,280529.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165428,1178704,occ,,,151876,Proteroscarabaeus robustus,species,280530.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165429,1178705,occ,,,151876,Jingxidiscus lushangfenensis,species,280533.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165430,1178706,occ,,,151876,Longidorsum generale,species,280536.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165431,1178707,occ,,,151876,Umenocoleus nervosus,species,280537.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165432,1178708,occ,,,151876,Chironomaptera gregaria,species,237751.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165433,1178709,occ,,,151876,Ovigaster cephalotus,species,280539.0,Aptian,,125.0,113.0,48524,129.610001,42.650002,120.0
165434,1178720,occ,,,62293,Changmaornis houi,species,280542.0,Aptian,,125.0,113.0,48528,96.76667,39.866669,120.0
165435,1178721,occ,,,62293,Yumenornis huangi,species,280544.0,Aptian,,125.0,113.0,48528,96.76667,39.866669,120.0
165464,1179335,occ,,,89274,Theropoda,unranked clade,38513.0,Late Hauterivian,Aptian,136.4,113.0,48562,-3.242159,41.934547,120.0
165479,1179453,occ,,,122557,Parviformosus wohlrabeae,species,280796.0,Late Aptian,,122.46,112.03,48602,-39.700001,-7.125,120.0
165481,1179460,occ,,,151973,Paskentana globosa,species,280769.0,Early Cretaceous,,145.0,100.5,48589,-122.422997,38.875999,120.0
165484,1179463,occ,,,151976,Abyssochrysos giganteum,species,280764.0,Early Cretaceous,,145.0,100.5,48589,-122.25,38.599998,120.0
165498,1179488,occ,,,151976,Paskentana paskentaensis,species,280766.0,Early Cretaceous,,145.0,100.5,48589,-122.25,38.599998,120.0
165500,1179490,occ,,,151979,Paskentana paskentaensis,species,280766.0,Early Cretaceous,,145.0,100.5,48589,-120.592003,36.175999,120.0
165539,1179726,occ,,,122557,Tettagalma striata,species,280970.0,Late Aptian,,122.46,112.03,48633,-39.700001,-7.125,120.0
165554,1179772,occ,,,125510,Paracearagryllus poliacanthus,species,276267.0,Late Aptian,,122.46,112.03,48658,-39.700001,-7.125,120.0
165555,1179774,occ,,,149755,Notocearagryllus arturandradai,species,281049.0,Late Aptian,,122.46,112.03,48658,-39.700001,-7.125,120.0
165557,1179779,occ,,,122556,Araripeleon alphonsei,species,281069.0,Late Aptian,,122.46,112.03,48663,-39.700001,-7.125,120.0
165572,1179893,occ,,,122918,Araripescolia magnifica,species,281186.0,Late Aptian,,122.46,112.03,48694,-39.700001,-7.125,120.0
165579,1180004,occ,,,125508,Cretaceometra brasiliensis,species,281262.0,Late Aptian,,122.46,112.03,48722,-39.700001,-7.125,120.0
165580,1180005,occ,,,122352,Cretaceometra brasiliensis,species,281262.0,Late Aptian,,122.46,112.03,48722,-39.700001,-7.125,120.0
165581,1180006,occ,,,122553,Cretaceometra brasiliensis,species,281262.0,Late Aptian,,122.46,112.03,48722,-39.700001,-7.125,120.0
165582,1180007,occ,,,122549,Cretoglaresis ovalis,species,281264.0,Aptian,,125.0,113.0,48723,112.089996,53.299999,120.0
165595,1180051,occ,,,152053,Huaxiasciophilites jingxiensis,species,281301.0,Late Aptian,,122.46,112.03,48736,116.110001,39.775002,120.0
165596,1180053,occ,,,152054,Ephemeropsis trisetalis,species,239120.0,Early Aptian,,125.45,122.46,48138,116.141945,50.811668,120.0
165597,1180054,occ,,,119499,Ephemeropsis trisetalis,species,239120.0,Early Aptian,,125.45,122.46,48138,116.190002,50.830002,120.0
165602,1180361,occ,,,105536,Parablattogryllus obscurus,species,281460.0,Aptian,,125.0,113.0,50099,112.089996,53.299999,120.0
165629,1180607,occ,,,123220,Prosusumania semenica,species,281506.0,Early Aptian,,125.45,122.46,48798,113.389999,51.709999,120.0
